Game,School,Year,opp_name,same_conf,outcome,pts,opp_pts,home game,height diversity,ethnic diversity,region diversity,class diversity,school diversity,degree diversity,experience with opponent,experience in arena,conference size,conf_wl,opp_games_played,opponent win:loss
1,princeton,2010,Central Michigan,0,3,71,68,0,0.1171875,0.21875,0.71875,0,0.5,0.6171875,1,1,12,0.642,31,0.387
2,princeton,2010,Manhattan,0,7,61,54,1,0.1171875,0.21875,0.71875,0,0.5,0.6171875,1,14,10,0.597,30,0.533
3,princeton,2010,Army,0,-4,52,56,1,0.1171875,0.21875,0.71875,0,0.5,0.6171875,1,14,8,0.6,30,0.367
4,princeton,2010,George Washington,0,-15,50,65,0,0.1171875,0.21875,0.71875,0,0.5,0.6171875,1,1,14,0.631,28,0.357
5,princeton,2010,University of California,0,-21,60,81,0,0.1171875,0.21875,0.71875,0,0.5,0.6171875,1,1,0,0,33,0.667
6,princeton,2010,Rutgers,0,-14,44,58,0,0.1171875,0.21875,0.71875,0,0.5,0.6171875,1,1,16,0.626,32,0.344
7,princeton,2010,Lafayette,0,14,62,48,1,0.1171875,0.21875,0.71875,0,0.5,0.6171875,1,14,8,0.6,30,0.267
8,princeton,2010,North Carolina-Greensboro,0,15,65,50,0,0.1171875,0.21875,0.71875,0,0.5,0.6171875,1,1,12,0.642,30,0.167
9,princeton,2010,Monmouth,0,4,46,42,1,0.1171875,0.21875,0.71875,0,0.5,0.6171875,1,14,11,0.64,31,0.258
10,princeton,2010,Wagner,0,3,45,42,1,0.1171875,0.21875,0.71875,0,0.5,0.6171875,1,14,11,0.64,30,0.533
11,princeton,2010,Saint Joseph's,0,8,70,62,0,0.1171875,0.21875,0.71875,0,0.5,0.6171875,1,1,14,0.631,32,0.531
12,princeton,2010,Maine,0,-2,50,52,0,0.1171875,0.21875,0.71875,0,0.5,0.6171875,1,1,9,0.583,30,0.3
13,princeton,2010,Marist,0,19,77,58,0,0.1171875,0.21875,0.71875,0,0.5,0.6171875,1,1,10,0.597,33,0.303
14,princeton,2010,Goucher,0,53,88,35,1,0.1171875,0.21875,0.71875,0,0.5,0.6171875,1,14,0,0,0,0
15,princeton,2010,Brown,1,17,63,46,0,0.1171875,0.21875,0.71875,0,0.5,0.6171875,2,1,8,0.6,28,0.321
16,princeton,2010,Yale,1,13,58,45,0,0.1171875,0.21875,0.71875,0,0.5,0.6171875,2,1,8,0.6,28,0.464
17,princeton,2010,Harvard,1,3,56,53,0,0.1171875,0.21875,0.71875,0,0.5,0.6171875,2,1,8,0.6,28,0.5
18,princeton,2010,Dartmouth,1,16,54,38,0,0.1171875,0.21875,0.71875,0,0.5,0.6171875,2,1,8,0.6,28,0.321
19,princeton,2010,Columbia,1,10,55,45,1,0.1171875,0.21875,0.71875,0,0.5,0.6171875,2,14,8,0.6,28,0.429
20,princeton,2010,Cornell,1,-3,45,48,1,0.1171875,0.21875,0.71875,0,0.5,0.6171875,2,14,8,0.6,31,0.677
21,princeton,2010,Pennsylvania,1,7,58,51,0,0.1171875,0.21875,0.71875,0,0.5,0.6171875,2,1,8,0.6,28,0.357
22,princeton,2010,Yale,1,24,82,58,1,0.1171875,0.21875,0.71875,0,0.5,0.6171875,2,14,8,0.6,28,0.464
23,princeton,2010,Brown,1,-3,54,57,1,0.1171875,0.21875,0.71875,0,0.5,0.6171875,2,14,8,0.6,28,0.321
24,princeton,2010,Cornell,1,-3,47,50,0,0.1171875,0.21875,0.71875,0,0.5,0.6171875,2,1,8,0.6,31,0.677
25,princeton,2010,Columbia,1,15,67,52,0,0.1171875,0.21875,0.71875,0,0.5,0.6171875,2,1,8,0.6,28,0.429
26,princeton,2010,Dartmouth,1,28,71,43,1,0.1171875,0.21875,0.71875,0,0.5,0.6171875,2,14,8,0.6,28,0.321
27,princeton,2010,Harvard,1,3,54,51,1,0.1171875,0.21875,0.71875,0,0.5,0.6171875,2,14,8,0.6,28,0.5
28,princeton,2010,Pennsylvania,1,12,68,56,1,0.1171875,0.21875,0.71875,0,0.5,0.6171875,2,14,8,0.6,28,0.357
29,princeton,2010,Duquesne,0,14,65,51,1,0.1171875,0.21875,0.71875,0,0.5,0.6171875,1,14,14,0.631,34,0.618
30,princeton,2010,IUPUI,0,6,74,68,0,0.1171875,0.21875,0.71875,0,0.5,0.6171875,1,1,10,0.597,30,0.533
31,princeton,2010,Saint Louis,0,-10,59,69,0,0.1171875,0.21875,0.71875,0,0.5,0.6171875,1,1,14,0.631,32,0.563
1,princeton,2011,Rutgers,0,5,78,73,1,0.124444444,0.337777778,0.657777778,0,0.48,0.586666667,1,13,16,0.626,32,0.469
2,princeton,2011,Duke,0,-37,60,97,0,0.124444444,0.337777778,0.657777778,0,0.48,0.586666667,1,1,12,0.642,40,0.875
3,princeton,2011,James Madison,0,-1,64,65,0,0.124444444,0.337777778,0.657777778,0,0.48,0.586666667,1,1,12,0.642,33,0.394
4,princeton,2011,Bucknell,0,11,66,55,1,0.124444444,0.337777778,0.657777778,0,0.48,0.586666667,1,13,8,0.6,31,0.452
5,princeton,2011,Presbyterian,0,-2,67,69,0,0.124444444,0.337777778,0.657777778,0,0.48,0.586666667,1,1,10,0.597,0,0
6,princeton,2011,Siena,0,9,86,77,1,0.124444444,0.337777778,0.657777778,0,0.48,0.586666667,1,13,10,0.597,34,0.794
7,princeton,2011,Lafayette,0,18,82,64,0,0.124444444,0.337777778,0.657777778,0,0.48,0.586666667,1,1,8,0.6,32,0.594
8,princeton,2011,Saint Joseph's,0,9,74,65,1,0.124444444,0.337777778,0.657777778,0,0.48,0.586666667,1,13,14,0.631,31,0.355
9,princeton,2011,Monmouth,0,3,64,61,0,0.124444444,0.337777778,0.657777778,0,0.48,0.586666667,1,1,12,0.642,31,0.387
10,princeton,2011,Tulsa,0,4,82,78,0,0.124444444,0.337777778,0.657777778,0,0.48,0.586666667,1,1,12,0.642,35,0.657
11,princeton,2011,Wagner,0,12,69,57,0,0.124444444,0.337777778,0.657777778,0,0.48,0.586666667,1,1,12,0.642,31,0.161
12,princeton,2011,Towson,0,10,75,65,0,0.124444444,0.337777778,0.657777778,0,0.48,0.586666667,1,1,12,0.642,31,0.323
13,princeton,2011,Northeastern,0,2,65,63,0,0.124444444,0.337777778,0.657777778,0,0.48,0.586666667,1,2,12,0.642,33,0.606
14,princeton,2011,Central Florida,0,-6,62,68,0,0.124444444,0.337777778,0.657777778,0,0.48,0.586666667,1,2,12,0.642,32,0.469
15,princeton,2011,Marist,0,11,68,57,1,0.124444444,0.337777778,0.657777778,0,0.48,0.586666667,1,13,10,0.597,30,0.033
16,princeton,2011,College of New Jersey,0,33,73,40,1,0.124444444,0.337777778,0.657777778,0,0.48,0.586666667,1,13,0,0,0,0
17,princeton,2011,Brown,1,18,78,60,1,0.124444444,0.337777778,0.657777778,0,0.48,0.586666667,2,13,8,0.6,31,0.355
18,princeton,2011,Yale,1,4,67,63,1,0.124444444,0.337777778,0.657777778,0,0.48,0.586666667,2,13,8,0.6,31,0.387
19,princeton,2011,Harvard,1,4,65,61,1,0.124444444,0.337777778,0.657777778,0,0.48,0.586666667,3,13,8,0.6,29,0.724
20,princeton,2011,Dartmouth,1,15,68,53,1,0.124444444,0.337777778,0.657777778,0,0.48,0.586666667,2,13,8,0.6,28,0.179
21,princeton,2011,Pennsylvania,1,3,62,59,1,0.124444444,0.337777778,0.657777778,0,0.48,0.586666667,2,13,8,0.6,28,0.214
22,princeton,2011,Columbia,1,30,76,46,0,0.124444444,0.337777778,0.657777778,0,0.48,0.586666667,2,1,8,0.6,28,0.393
23,princeton,2011,Cornell,1,2,57,55,0,0.124444444,0.337777778,0.657777778,0,0.48,0.586666667,2,1,8,0.6,34,0.853
24,princeton,2011,Yale,1,7,58,51,0,0.124444444,0.337777778,0.657777778,0,0.48,0.586666667,2,1,8,0.6,31,0.387
25,princeton,2011,Brown,1,-10,65,75,0,0.124444444,0.337777778,0.657777778,0,0.48,0.586666667,2,1,8,0.6,31,0.355
26,princeton,2011,Cornell,1,18,84,66,1,0.124444444,0.337777778,0.657777778,0,0.48,0.586666667,2,13,8,0.6,34,0.853
27,princeton,2011,Columbia,1,5,66,61,1,0.124444444,0.337777778,0.657777778,0,0.48,0.586666667,2,13,8,0.6,28,0.393
28,princeton,2011,Dartmouth,1,22,77,55,0,0.124444444,0.337777778,0.657777778,0,0.48,0.586666667,2,1,8,0.6,28,0.179
29,princeton,2011,Harvard,1,-12,67,79,0,0.124444444,0.337777778,0.657777778,0,0.48,0.586666667,3,1,8,0.6,29,0.724
30,princeton,2011,Pennsylvania,1,12,70,58,0,0.124444444,0.337777778,0.657777778,0,0.48,0.586666667,2,1,8,0.6,28,0.214
31,princeton,2011,Harvard,1,1,63,62,0,0.124444444,0.337777778,0.657777778,0,0.48,0.586666667,3,0,8,0.6,29,0.724
32,princeton,2011,Kentucky,0,-2,57,59,0,0.124444444,0.337777778,0.657777778,0,0.48,0.586666667,1,0,12,0.642,38,0.921
1,princeton,2012,Wagner,0,-16,57,73,1,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,1,12,12,0.642,30,0.433
2,princeton,2012,North Carolina State,0,-2,58,60,0,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,1,1,12,0.642,31,0.484
3,princeton,2012,Buffalo,0,8,61,53,1,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,1,12,12,0.642,34,0.588
4,princeton,2012,Elon,0,-1,55,56,1,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,1,12,12,0.642,31,0.452
5,princeton,2012,Bucknell,0,-6,56,62,0,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,1,1,8,0.6,34,0.735
6,princeton,2012,Morehead State,0,-12,56,68,0,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,1,0,11,0.64,35,0.714
7,princeton,2012,West Alabama,0,24,66,42,0,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,1,0,0,0,0,0
8,princeton,2012,Lafayette,0,15,69,54,1,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,1,12,8,0.6,32,0.406
9,princeton,2012,Rutgers,0,2,59,57,0,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,1,1,16,0.626,32,0.469
10,princeton,2012,Drexel,0,-4,60,64,0,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,1,1,12,0.642,31,0.677
11,princeton,2012,Rider,0,1,72,71,0,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,1,1,10,0.597,34,0.676
12,princeton,2012,Northeastern,0,9,71,62,0,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,1,1,12,0.642,31,0.355
13,princeton,2012,Siena,0,-4,59,63,0,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,1,1,10,0.597,31,0.419
14,princeton,2012,Florida State,0,2,75,73,0,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,1,1,12,0.642,34,0.676
15,princeton,2012,Florida A&amp;M,0,15,76,61,0,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,1,1,13,0.618,0,0
16,princeton,2012,College of New Jersey,0,11,79,68,1,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,1,12,0,0,0,0
17,princeton,2012,Cornell,1,-8,59,67,0,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,2,1,8,0.6,28,0.357
18,princeton,2012,Columbia,1,4,62,58,0,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,2,1,8,0.6,28,0.536
19,princeton,2012,Pennsylvania,1,-15,67,82,0,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,2,1,8,0.6,28,0.464
20,princeton,2012,Brown,1,14,77,63,0,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,2,1,8,0.6,28,0.393
21,princeton,2012,Yale,1,-4,54,58,0,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,2,1,8,0.6,28,0.536
22,princeton,2012,Dartmouth,1,12,59,47,1,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,2,12,8,0.6,28,0.179
23,princeton,2012,Harvard,1,8,70,62,1,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,2,12,8,0.6,30,0.767
24,princeton,2012,Columbia,1,11,77,66,1,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,2,12,8,0.6,28,0.536
25,princeton,2012,Cornell,1,18,75,57,1,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,2,12,8,0.6,28,0.357
26,princeton,2012,Harvard,1,-3,64,67,0,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,2,1,8,0.6,30,0.767
27,princeton,2012,Dartmouth,1,24,85,61,0,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,2,1,8,0.6,28,0.179
28,princeton,2012,Yale,1,7,64,57,1,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,2,12,8,0.6,28,0.536
29,princeton,2012,Brown,1,34,81,47,1,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,2,12,8,0.6,28,0.393
30,princeton,2012,Pennsylvania,1,10,62,52,1,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,2,12,8,0.6,28,0.464
31,princeton,2012,Evansville,0,9,95,86,0,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,1,1,10,0.597,32,0.5
32,princeton,2012,Pittsburgh,0,-21,61,82,0,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,1,1,16,0.626,34,0.824
1,princeton,2013,Buffalo,0,4,57,53,0,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,1,1,12,0.642,31,0.645
2,princeton,2013,Northeastern,0,-1,66,67,1,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,1,13,11,0.64,31,0.452
3,princeton,2013,Rutgers,0,-6,52,58,1,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,1,13,15,0.618,32,0.438
4,princeton,2013,Syracuse,0,-20,53,73,0,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,1,1,15,0.618,37,0.919
5,princeton,2013,Lafayette,0,19,72,53,0,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,1,1,8,0.6,31,0.419
6,princeton,2013,Wagner,0,-6,42,48,0,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,1,1,12,0.642,31,0.806
7,princeton,2013,Kent State,0,12,62,50,0,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,1,1,12,0.642,33,0.636
8,princeton,2013,Drexel,0,-7,57,64,1,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,1,13,11,0.64,36,0.806
9,princeton,2013,Fordham,0,-3,60,63,0,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,1,1,16,0.626,29,0.345
10,princeton,2013,Rider,0,17,62,45,1,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,1,13,10,0.597,32,0.406
11,princeton,2013,Bucknell,0,12,79,67,1,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,1,13,8,0.6,35,0.714
12,princeton,2013,Akron,0,-4,58,62,0,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,1,1,12,0.642,34,0.647
13,princeton,2013,Elon,0,10,74,64,0,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,1,1,12,0.642,31,0.484
14,princeton,2013,Pennsylvania,1,12,65,53,1,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,2,13,8,0.6,33,0.606
15,princeton,2013,College of New Jersey,0,38,71,33,1,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,1,13,0,0,0,0
16,princeton,2013,Cornell,1,17,76,59,1,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,2,13,8,0.6,28,0.429
17,princeton,2013,Columbia,1,6,72,66,1,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,2,13,8,0.6,30,0.5
18,princeton,2013,Brown,1,17,63,46,1,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,2,13,8,0.6,31,0.258
19,princeton,2013,Yale,1,-4,65,69,1,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,2,13,8,0.6,29,0.655
20,princeton,2013,Dartmouth,1,18,73,55,0,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,2,1,8,0.6,30,0.167
21,princeton,2013,Harvard,1,-12,57,69,0,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,2,1,8,0.6,31,0.839
22,princeton,2013,Columbia,1,25,65,40,0,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,2,1,8,0.6,30,0.5
23,princeton,2013,Cornell,1,19,72,53,0,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,2,1,8,0.6,28,0.429
24,princeton,2013,Harvard,1,5,58,53,1,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,2,13,8,0.6,31,0.839
25,princeton,2013,Dartmouth,1,5,68,63,1,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,2,13,8,0.6,30,0.167
26,princeton,2013,Yale,1,-5,66,71,0,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,2,1,8,0.6,29,0.655
27,princeton,2013,Brown,1,-13,67,80,0,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,2,1,8,0.6,31,0.258
28,princeton,2013,Pennsylvania,1,13,71,58,0,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,2,1,8,0.6,33,0.606
1,princeton,2014,Florida A&amp;M,0,17,67,50,1,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,1,13,13,0.618,0,0
2,princeton,2014,Butler,0,-3,67,70,0,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,1,1,10,0.597,36,0.75
3,princeton,2014,Lafayette,0,1,81,80,1,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,1,13,10,0.597,34,0.559
4,princeton,2014,Rice,0,14,70,56,0,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,1,1,16,0.626,31,0.161
5,princeton,2014,George Mason,0,5,71,66,1,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,1,13,13,0.618,38,0.579
6,princeton,2014,Bucknell,0,13,66,53,0,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,1,1,10,0.597,34,0.824
7,princeton,2014,Fairleigh Dickinson,0,22,77,55,1,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,1,13,10,0.597,31,0.226
8,princeton,2014,Rutgers,0,5,78,73,0,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,1,1,10,0.597,31,0.484
9,princeton,2014,Penn State,0,2,81,79,0,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,1,1,12,0.642,31,0.323
10,princeton,2014,Pacific,0,25,83,58,0,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,1,1,10,0.597,35,0.629
11,princeton,2014,Portland,0,-14,79,93,0,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,1,0,10,0.597,32,0.344
12,princeton,2014,Kent State,0,5,73,68,1,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,1,13,12,0.642,35,0.6
13,princeton,2014,Liberty,0,6,80,74,0,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,1,1,12,0.642,36,0.417
14,princeton,2014,Pennsylvania,1,-3,74,77,0,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,2,1,8,0.6,31,0.29
15,princeton,2014,Kean,0,30,84,54,1,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,1,13,0,0,0,0
16,princeton,2014,Harvard,1,-6,76,82,0,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,2,1,8,0.6,30,0.667
17,princeton,2014,Dartmouth,1,-9,69,78,0,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,2,1,8,0.6,28,0.321
18,princeton,2014,Columbia,1,-1,52,53,1,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,2,13,8,0.6,28,0.429
19,princeton,2014,Cornell,1,21,69,48,1,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,2,13,8,0.6,31,0.419
20,princeton,2014,Brown,1,4,69,65,0,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,2,1,8,0.6,28,0.464
21,princeton,2014,Yale,1,-1,65,66,0,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,2,1,8,0.6,31,0.452
22,princeton,2014,Dartmouth,1,10,67,57,1,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,2,13,8,0.6,28,0.321
23,princeton,2014,Harvard,1,-12,47,59,1,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,2,13,8,0.6,30,0.667
24,princeton,2014,Yale,1,11,57,46,1,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,2,13,8,0.6,31,0.452
25,princeton,2014,Brown,1,5,69,64,1,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,2,13,8,0.6,28,0.464
26,princeton,2014,Cornell,1,40,91,51,0,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,2,1,8,0.6,31,0.419
27,princeton,2014,Columbia,1,10,74,64,0,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,2,1,8,0.6,28,0.429
28,princeton,2014,Pennsylvania,1,5,70,65,1,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,2,13,8,0.6,31,0.29
29,princeton,2014,Tulane,0,1,56,55,0,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,1,1,16,0.626,35,0.571
30,princeton,2014,Fresno State,0,-16,56,72,0,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,1,1,11,0.64,30,0.367
1,princeton,2015,Rider,0,6,64,58,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,1,0,11,0.64,31,0.452
2,princeton,2015,George Mason,0,-3,60,63,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,1,0,14,0.631,31,0.355
3,princeton,2015,Lafayette,0,-17,66,83,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,1,0,10,0.597,31,0.355
4,princeton,2015,Incarnate Word,0,-11,68,79,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,1,0,13,0.618,27,0.778
5,princeton,2015,Texas-El Paso,0,-6,56,62,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,1,0,14,0.631,34,0.676
6,princeton,2015,San Diego,0,-10,65,75,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,1,0,10,0.597,35,0.514
7,princeton,2015,San Jose State,0,15,69,54,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,1,0,11,0.64,31,0.226
8,princeton,2015,Fairleigh Dickinson,0,-4,85,89,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,1,0,10,0.597,31,0.323
9,princeton,2015,Stony Brook,0,13,77,64,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,1,0,9,0.583,34,0.676
10,princeton,2015,Saint Peter's,0,-14,46,60,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,1,0,11,0.64,31,0.452
11,princeton,2015,University of California,0,-10,57,67,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,1,0,12,0.642,35,0.6
12,princeton,2015,Lipscomb,0,22,77,55,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,1,0,8,0.6,30,0.5
13,princeton,2015,Liberty,0,18,65,47,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,1,0,11,0.64,32,0.344
14,princeton,2015,Wake Forest,0,-14,66,80,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,1,0,15,0.618,33,0.515
15,princeton,2015,Norfolk State,0,10,71,61,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,1,0,13,0.618,34,0.559
16,princeton,2015,Pennsylvania,1,4,78,74,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,2,0,8,0.6,28,0.286
17,princeton,2015,Rowan,0,48,96,48,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,1,0,0,0,0,0
18,princeton,2015,Harvard,1,-3,72,75,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,2,0,8,0.6,32,0.844
19,princeton,2015,Dartmouth,1,11,64,53,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,2,0,8,0.6,28,0.429
20,princeton,2015,Columbia,1,12,74,62,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,2,0,8,0.6,34,0.618
21,princeton,2015,Cornell,1,-8,60,68,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,2,0,8,0.6,28,0.071
22,princeton,2015,Brown,1,11,75,64,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,2,0,8,0.6,29,0.517
23,princeton,2015,Yale,1,-8,73,81,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,2,0,8,0.6,33,0.576
24,princeton,2015,Dartmouth,1,7,63,56,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,2,0,8,0.6,28,0.429
25,princeton,2015,Harvard,1,-8,55,63,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,2,0,8,0.6,32,0.844
26,princeton,2015,Yale,1,-21,60,81,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,2,0,8,0.6,33,0.576
27,princeton,2015,Brown,1,18,80,62,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,2,0,8,0.6,29,0.517
28,princeton,2015,Cornell,1,13,66,53,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,2,0,8,0.6,28,0.071
29,princeton,2015,Columbia,1,2,85,83,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,2,0,8,0.6,34,0.618
30,princeton,2015,Pennsylvania,1,21,73,52,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,2,0,8,0.6,28,0.286
1,yale,2006,Louisiana Tech,0,1,69,68,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,1,3,9,0.583,29,0.483
2,yale,2006,Nebraska,0,-9,64,73,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,1,3,12,0.642,28,0.5
3,yale,2006,Longwood,0,3,70,67,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,1,3,4,0.596,0,0
4,yale,2006,Bucknell,0,-27,60,87,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,1,1,8,0.6,33,0.697
5,yale,2006,Sacred Heart,0,5,72,67,1,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,1,11,11,0.64,27,0.148
6,yale,2006,Wagner,0,-4,69,73,1,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,1,11,11,0.64,30,0.433
7,yale,2006,Hartford,0,-16,60,76,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,1,1,9,0.583,28,0.286
8,yale,2006,Hampton,0,19,71,52,1,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,1,11,11,0.64,30,0.567
9,yale,2006,Navy,0,3,73,70,1,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,1,11,8,0.6,28,0.321
